foruser,bname,categories,businessid,username,yelping since,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,latitude,longitude,text
iY6EykDh__SR_nd_L75T1A,Chada Thai & Wine,Wine Bars#Bars#Thai#Nightlife#Restaurants,Vq-bivbURTyPP5XqM8HR5g,Joseph,1.20702E+12,2,1,4,129,21,5,3.2,10,36.1277185,-115.2240628,"This is the real deal: a gift to the Vegas food scene.Chada is a restaurant that cares deeply about each dish, each diner, each evening, each experience, each moment.It's a restaurant that understands the word ""soupcon"".....Those are the qualities of an artist, and Bank (the owner) is an artist.His wine list is blisteringly sophisticated and well-priced; a testament to how much the wholesale wine world loves him from his days at Lotus.The food is positively poetic: delicate, thoughtful, harmonic, ethereal.Yes, it's Thai food, but nothing that you've ever ever had.If Thai food was a person, and it went on a walkabout with an angel of the universe, Chada's food would be the result."
iY6EykDh__SR_nd_L75T1A,Orangetheory Fitness,Active Life#Gyms#Trainers#Fitness & Instruction,0SGsXnmreX-UNO_758WKSA,Lisa,1.39892E+12,1,0,2,1,3,5,5,0,36.1455582,-115.2994599,"I have done many different workouts and I love this place.  The constant heart rate monitoring means you never ""cheat"" and the trainers and owner are great.  The workouts are never the same so it never gets boring and its like having group personal training without the cost of a trainer!!  Highly Recommend!"
iY6EykDh__SR_nd_L75T1A,K�� by Cirque Du Soleil,Event Planning & Services#Venues & Event Spaces#Nightlife,mPDE4dMqAyLZNCR-tEYQ5w,Paul,1.33584E+12,3,3,7,730,269,5,3.99,37,36.10345377,-115.1709048,"When I first heard of this show called KA, I immediately thought ""BIRDS""! HA! I bought tickets for my family as a Christmas gift to watch Ka at MGM GRAND because I wanted to give them something they would remember long term. I had a choice of ""O"" at Bellagio,"" Mystere"" at Treasure Island and ""Ka"" at MGM GRAND so I picked Ka because it was the newest Cirque show at that time and cheaper then ""O"". The lines were long to buy your tickets but luckily I just had to pick them up at will call.  =PTIP**DON'T MISS THE PRESHOW!!I won't give too much information about the show but it's an Asian theme involving a royal family and twins that try to find each other......  =I Kids would love this type of showed since it's geared towards a younger crowd.That's all I'm going to say!    LOLThe show followed the storyline perfectly compared to Mystere if it had a storyline and my parents took a while to understand what was going on after my sister's explained it after the show. What I loved about the show was the evolving stage and the use of props and lighting to change from one scene to the next, I thought that was very innovative in stage production and made you wonder what was going to happen next."
iY6EykDh__SR_nd_L75T1A,Joyful Yoga Studio,Active Life#Yoga#Fitness & Instruction,JqO9B803qwnbH_o5J5CKrA,Kelly,1.34647E+12,1,0,0,2,9,5,5,0,33.320525,-111.908478,"WOW! I love this yoga studio! Not only are they affordable, but there are plenty of class times that work around my very busy schedule. My regular teachers are Ana and Jordan, and they are both AWESOME. I love that they really explain the correct form and transition for every pose, and provide modifications for beginners (me) :)  They also have Zumba, Belly Dancing, Pilates, Circuit training and lots of other things that I have yet to try!"
iY6EykDh__SR_nd_L75T1A,Aloha Yogurt,Food#Ice Cream & Frozen Yogurt,Hw8-13eEQKdtTnUxwUkkHw,Doug,1.34379E+12,0,0,0,17,0,5,4.2,0,33.3777879,-111.9364361,"We have lost count of how many times that we have been to Aloha. It is always the same guy working there.  That's right, the owner is ALWAYS there. What that means is: this is NOT a bunch of teenagers working at some franchise that they don't care about. The guy working there REALLY cares about customer service & it shows! The flavors are always evolving, as are the toppings.  If you don't see a flavor that you like, just mention it to him. Like I said, he is the owner & he REALLY wants to take care of people.You owe it to yourself to try this place!"
iY6EykDh__SR_nd_L75T1A,Smelly Cat Coffee House,Food#Coffee & Tea#Internet Cafes#Bagels,RGmR2iBzqI3LEMDE6J8nJA,Kenneth,1.33584E+12,0,0,0,6,0,5,4,0,35.2474048,-80.8043246,"I recently moved to Charlotte and I have been looking for a local coffee shop with a homey and relaxing feel. Smelly cat is exactly that! It has a cool outside seating area to hang out with friends, a nice inside area to hang as well. I'm really liking the decor too. I wish there was a little more seating inside though. Really friendly staff too!"
OvbohOObBy01n2RWaBD6KQ,Krell Financial Group,Financial Services#Insurance#Financial Advising,lH8-uPN7rYrWg05D3RW9BQ,Tonya,1.34906E+12,0,0,0,41,55,5,4.39,2,33.3770807,-111.7529824,I can't say enough about the positive experience that I had with Corbin at Krell Financial.  Corbin was able to save my family over $500 on our personal auto and homeowners policy.  Furthermore Corbin was able to save us an additional $500 + on our business policies for THE SAME COVERAGE!!!!!  The process was simple and Corbin has been a true pleasure to work with!  If you think that you are spending to much on insurance contact Corbin and see what he can do for you!!
OvbohOObBy01n2RWaBD6KQ,PostNet,Local Services#Shipping Centers#Shredding Services#Printing Services#Professional Services,ho_7Lssnaflf8gVnbnYWwQ,Robert,1.32807E+12,0,0,0,9,11,5,4.89,2,36.1866164,-115.2251174,"I called Aru at PostNet for a special package(s) delivery to go from Summerlan to Orlando, FL and originally my package was sitting at UPS thanks to my Dad having the four boxes wrapped, sealed and boxed! This is were the story begins....I received a call to confirm and the bill would be $890 for everything and shipped within 5 business days as today is Monday and need it there by Friday. I thought that this price was pretty outrageous - so I called around and knew FedEx was a good alternative. This is when I contacted Aru at PostNet - Summerlan and could not have been happier. Aru took care of all my needs and promised me it would be delivered to my destination on time for Friday evening.  His quote was for $219 and the rest is History! I will from this point on Use PostNet and with the help of Aru, I look forward in using her services from now on!Aru and his Wife is very trustworthy and works very hard and would recommend him to anyone!"
OvbohOObBy01n2RWaBD6KQ,Vinnie Favorito,Arts & Entertainment#Performing Arts,mzvN5p41gnhmrV367a_OpA,Nikki,1.30163E+12,1,2,4,378,1227,5,3.47,88,36.11590815,-115.1720954,"Vinnie rocks!I love his style, raunchy, dirty, hilarious. i have seen his show twice, lucky me i am in the travel industry so i get show comps and yes i am a show whore, seen close to 75 shows in 5 years living here in vegas so far :)The first time i was one of the audience members he messed with, i was lucky, was not bad it went well with his ""wow look at the tits on her"" i introduced myself as ""nikki"" he replies nice to meet ya ""mickey"" lol. yes he treated me as the ditzy blonde. at the time i was a bleached blonde, yeah of course he got me as i stuck out like a sore thumb. at the closing of the show he called me on stage and gave me two tickets to see xburlesque. yay for me! I recently saw him again, was worried the stage act would be a bit predictable since i had already seen it before. not the case, what is awesome is his show is always different nightly since he plays off of the audience so much it can never be the same experience! love that. i enjoyed it even more the second time around!At the end of the show when he walks to his merchandise table to autograph stuff he pulls out a cigarette to smoke and i asked him for one and he pulled a cig out of his pack and gave me one! haha too cool. he smokes parliaments btw.He is way underrated in that small venue at the flamingo, he is going places and really should have his own act and theatre like what's his name... over at the tropicana. vinnie is way too good for this small venue. The chances are very high that you will be part of the show as vinnie hits up i would say at least 60% of the audience. it is a raunchy fun experience.I am ready to see him for my third time.love ya vinnie, you are dope funny!"
OvbohOObBy01n2RWaBD6KQ,Kyrene Medical Center,Doctors#Health & Medical#Internal Medicine,8Bx2R9v3ShB42vAW6tk0NA,Jordan,1.27269E+12,0,0,0,7,6,5,3.43,0,33.30491405,-111.9853592,"Dr. O and his staff are friendly and thorough.  I'm always comfortable asking questions, and he always takes the time to answer."
OvbohOObBy01n2RWaBD6KQ,Wedding Belles Bridal Boutique,Bridal#Shopping,Ygsp1o1Zdq1yEkALFJLUcA,Buahaahaa,1.31217E+12,0,0,0,21,1,5,3.19,1,33.330835,-111.792282,"I booked an appointment here looking for my wedding dress. I had an awful experience at Suzanne's and wasn't very excited to continue my search.  Natalie turned that around for me.  Her shop is so cute and she was attentive, kind, and helpful.  We walked around and I was able to show her what I liked, she pulled so many dresses for me to try on.  I was never rushed or interrogated about my budget.  I felt comfortable and at ease.  I had a very specific dress in mind but Natalie pulled a dress I would have never considered.  It ended up being my dress.  I also purchased my dress close to the recommended deadline and she never made me feel pressured or anxious.  This is a wonderful place I highly recommend to any bride."
OvbohOObBy01n2RWaBD6KQ,Emily's Cafe,Breakfast & Brunch#Cafes#Restaurants,#NAME?,Carol,1.33584E+12,2,1,2,27,0,4,3.11,0,33.6990876,-111.8925336,"I have been to Emily's Cafe three times already in the last three weeks.  Each time it was a great experience...breakfast and lunch. The menu is terrific and the preparations are very innovative.  The staff is extremely nice and everything comes out perfect.  Can't wait to try dinner!!  I hope this restaurant is successful, as you can see that they really care to please their customers."
OvbohOObBy01n2RWaBD6KQ,Yonaka Modern Japanese,Sushi Bars#Japanese#Restaurants,HpaYCM_NCauI72LLXxC6SA,Tammy,1.31485E+12,0,0,1,107,4,4,3.35,0,36.114935,-115.209737,"Waltzed into here at around 10:45 p.m. on a Thursday night, having an awful day but boy did Yonaka turn it around. it's got a romantic-ish modern vibe and awkward but hilarious servers.  I asked one server what the ""super dry"" asahi was, and rather than bs his way through an explanation he ran back behind the counter to ask someone more well-versed and came back with the full scientific classification of a super dry beer (LOL). Slightly unnecessary but appreciated. the food did not disappoint, I had hamachi chili, which had a generous slices of yellowtail in a chili soup reduction thing with pickled cucumber and fried onions on top. the mackeral (3$) was decent for the price. I knocked over our bottle of sake and the ice spilled out of it.  The waiter came back and was like, no worries, i'll replace it. ( i thought he meant the ice) he comes back with a full nother bottle of sake (ours was almost gone) minutes later he comes back with another bottle of sake (complimentary for my roomies bday). Later he returns with two shots of the best sake they had, and did a shot with my roommate, again celebrating her birthday.  Finally, after we did the celebratory midnight drink, they came out with an elaborate plate of some sort of mango coconut concotion with mango ice cream. All of the sushi was fresh, interest, and retained the integrity of the fish. Great service.  the waiters recommended dishes that I sincerely believed they enjoyed and did not try to push anything on is. WIll return."
OvbohOObBy01n2RWaBD6KQ,Natt Spil,Tapas/Small Plates#Pizza#Restaurants,myck1Tde_kSBGZWtS3IcHA,Amy,1.29118E+12,1,1,0,62,7,4,3.81,5,43.07457553,-89.37974441,"Love the food, love the decor, love the atmosphere, but you can end up waiting a long time for a table, and it can get rather crowded with so many people in a small space.Loved the fusion menu and the creative ways in which meals are prepared. Definitely a great place to go for new and exciting options."
OvbohOObBy01n2RWaBD6KQ,Hot N Juicy Crawfish,Seafood#American (Traditional)#Cajun/Creole#Restaurants,YrIfgzLj0DPStJ1ESAS_Qg,Sandy,1.26232E+12,2,0,4,1268,840,5,3.95,95,36.12659258,-115.206306,"I had been driving by this place all week long and noticed crowds of people waiting here in the evenings so I figured I give this place a try. I lucked out for a Thursday evening I only waited only around ten minutes to be seated. I ordered one pound of Hot and spicy Crawfish, one pound of the garlic butter shrimp, and a side of corn on the cob. The seafood was so tasty fresh and juicy, I ordered mild and it had just the right kick to get you all hot and flustered. The Crawfish were decent sized with a great tasting sauce and the large sized shrimp with heads were awesome tasting. The side of corn was really yummy cus they put garlic butter sauce on - and it's was sweet and delicious. The restaurant is really casual and I noticed they do a great take out business also. I would really recommend this place especially if your into eating with your hands and getting dirty with your food."
OvbohOObBy01n2RWaBD6KQ,Body Heat Hot Pilates & Yoga,Active Life#Pilates#Yoga#Boot Camps#Fitness & Instruction,uDpgzJbmLCHltPXYcnRNwA,Shantelle,1.32012E+12,1,0,0,16,25,5,4.5,0,36.02903967,-115.1154414,I just started practicing here but I absolutely love it. The instructors are all very helpful but understand that everybody is on a different level. They encourage but don't push anybody to do things they can't do. Very clean facility and everybody is always welcoming and positive.
h6NYTy3uhoRKZTPjh_7LQA,Javier's,Bars#Mexican#Nightlife#Restaurants,hsM6PF4Of6RMNcQV_c-FVQ,Wakako,1.13341E+12,1,0,0,1236,236,4,4.08,142,36.10761796,-115.1773675,"great afternoon rest stop with Javier's margarita and chips and salsa.  Margarita has grand mariner in it, makes a huge difference."
h6NYTy3uhoRKZTPjh_7LQA,Good Food on Montford,American (New)#Restaurants,oSca4JC5kYHPr1Mhs6ZASw,Mike,1.20435E+12,5,5,5,310,27,5,3.78,9,35.1708644,-80.8482914,"Without doubt the best meal I've had in Charlotte to date.  I had all the dishes recommended by the many Yelp reviewers - the mussels, the lamb tagine, the pork bun - and each one vied for first place.  That Pork Bun.  I put it in caps for a reason.  That is a dish worth traveling for.  I feel like going back and ordering four of them.  Right now.After we left, we were dissecting the meal, and my wife said that the Gnocchini was her least favorite of the dishes we ordered.  I responded, ""me too, but I really liked it.""Bottom line is that everything they make appears to be incredible.I enjoyed the restaurant's interior as well.  It's very nicely decorated, and personally, I think it transports you to an experience that could be happening in New York, Chicago, etc.  Not that being in those places would be better, it's just that GFOM puts off a very cosmopolitan vibe.If there was a single low note to our visit, it was that our candle went out, and our waitress forgot our request for a lit one. (does that sound high maintenance?!?!  I hope not.  I really like a candle at the table in a dark restaurant.)  It was understandable, as the place was crazy busy.  We swiped a lit candle from a neighboring table when they left and it was all good from that point on."
h6NYTy3uhoRKZTPjh_7LQA,Mikado Sushi,Sushi Bars#Restaurants,cfy-C6XNFt-F-dCQfK7EDQ,Irina,1.37533E+12,0,0,0,1,4,4,4,0,33.2611744,-111.8572231,Hubby and I just ate here during happy hour. The place itself is small and not stroller friendly at all but the food was fresh and delicious and the staff was very friendly. Happy hour prices are also pretty good
h6NYTy3uhoRKZTPjh_7LQA,Vin Santo,Restaurants#Italian,q8fD82us6uuGufvI44NoAg,Ali,1.34379E+12,0,0,0,4,0,5,3,0,43.0956058,-89.5108863,"Soooo good!!!!!!!!!! Went here last night after trying and not being thrilled with another restaurant in the area. This was the greatest little find ever! The food was fantastic and service was amazing. We had a huge bowl mussels which we slopped up with the homemade bread. I had a white cream garlic sauce pasta with chicken, sun dried tomatoes, mushrooms, and tons of garlic (and I mean tons!) It was one of the best pasta dishes I've ever eaten. Husband had a spicy red sauce that was very flavorful with tons on pancetta. Both dishes has really wonderful fresh spinach pasta. Portions were huge and had leftover which I had today which almost tasted even better after soaking up all that yummy sauce. I'm telling you, you have to try this place. We will definitely be back for top notch Italian food!"
h6NYTy3uhoRKZTPjh_7LQA,The Cowfish Sushi Burger Bar,Burgers#Sushi Bars#Asian Fusion#Restaurants,n_ZuPiXgB4YPbkuSINpabQ,Karuna,1.22551E+12,0,0,1,96,30,4,3.98,4,35.1526435,-80.8286151,"as ridiculous as the wait is on the weekends, it's worth it!  I don't think I've ever eaten or drank something here that I haven't liked! a couple dishes have really stuck with me because they were too delicious to forget.. like the seared sesame tuna, and the truffle fries! Among the fusion sushi specialties, I'm not even going to attempt listing all the good ones, because I've never eaten a bad roll here! The concept of this restaurant itself is great; there aren't too many places that serve up the sushi - burger combination! The ambiance is neat, and the staff very friendly. But not everything about Cowfish is praise worthy. There are a couple negatives in addition to the long wait times. the menu is ridiculously extensive, and therefore confusing! and... the prices are kinda crazy too (specially the sushi.) The burgers & sandwiches are decently priced, but can't say the same about the sushi, appetizers or drinks. Probably not a place to go to every other week, but definitely worth visiting at least a couple times (like i said, the menu is too long, and one visit just won't be enough!)!"
h6NYTy3uhoRKZTPjh_7LQA,Water & Ice Cream,Food#Ice Cream & Frozen Yogurt#Hot Dogs#Shaved Ice#Restaurants,zEd1SCZQb5S8nhuHA_SHZg,Karla,1.32807E+12,0,0,0,22,1,5,4.48,1,33.487964,-112.084175,Great ice cream! Came to have their special. I will stop more often since they have a good variety of flavors.
h6NYTy3uhoRKZTPjh_7LQA,Megan Robbins Photography,Photographers#Session Photography#Event Planning & Services#Event Photography,fBEG-A7w9ArOlkb1-CbPYw,Anna,1.34906E+12,3,1,3,43,19,5,4.14,2,33.45529485,-112.0690482,"Megan does such great work! She is a true artist and loves photography. She isn't a photo mill with random unskilled assistants. She gave us a great deal for our wedding, we got our engagement photos and some family pictures done too. She does artsy, on-location work and is also super personable and great with kids! I recommend her to everyone I know :)"
h6NYTy3uhoRKZTPjh_7LQA,Yama Sushi,Sushi Bars#Restaurants,eLPld7Q17XxlclFGzZQX5g,Daniel,1.31485E+12,0,0,0,23,1,4,3.61,0,36.11549955,-115.1350058,"This place is pretty small. I got full very fast because they give a full roll of sushi, I wish they didn't because I wanted to try the others. The service is good too, she was very nice, so that's a plus."
h6NYTy3uhoRKZTPjh_7LQA,Design & Wine,Arts & Entertainment,vteLW_uV_3ycbgKYXRMevA,Brandy,1.35434E+12,1,0,1,20,2,4,3.35,1,36.05658,-115.278506,"This place has a very friendly atmosphere. The instructor was friendly, always smiling and telling jokes. My painting turned out better than I expected. I would suggest they have bottles of wine a group could purchase rather than keep getting class after glass. Had a fun night painting for a novice painter."
h6NYTy3uhoRKZTPjh_7LQA,Sakana Sushi & Grill,Sushi Bars#Japanese#Restaurants,gqLWBFxOKag8dXwVxEvTrg,Taylor Momo,1.3069E+12,0,0,0,172,26,5,4.23,3,33.6691569,-112.186843,"This chain is always consistently good.  Service is quick.  I hadn't been to this location in a while, and the friend I was with said they expanded the restaurant.  That is good because it was packed at lunch time there, on a Wednesday!The food was great. I checked in on an app and got free soybeans.  Service was good.  Drinks could have been refilled a little more often, but not a big deal.Atmosphere was nice.  They always say hello when you enter and when you leave."
_lydCNGXP4YSGnlOXnEOuQ,Wildlife World Zoo & Aquarium,Active Life#Zoos#Aquariums,kEsKrIJ6M1KOb8UALrpP7g,Dacia,1.41741E+12,0,0,1,2,0,5,3,0,33.550406,-112.411351,"This is by far the best zoo I have ever visited!  You are able to get extremely close to all the animals and there are so many things to see and do.....you will not get through it in one day.  We bought a yearly pass yesterday and had so much fun that we came back today.....and we still have not gone to all the exhibits! (But we do have a 2 and 3 year old so we move a bit slower than those without little ones.)  The petting zoo is fun and conveniently located right next to a large playground.  The kiddos had a great time taking a break from walking and playing on the equipment while my husband and I got a chance to sit down and have a break too!  Be sure to have plenty of quarters so you can feed the giraffes, kangaroos, and various other animals.  They will walk right up to you, it's so fun!  The aquarium is AWESOME!  There is even a place to feed and pet the stingrays.  I'm looking forward to riding the water roller coaster this summer.  (There is also a couple of train rides, a sky tram, and casserole that range in price from  $2.50-$5.00 per person---kids 2 and under are free).  I would highly recommend this zoo to anyone....and to get the yearly pass.....it's by far worth the money and it even includes 2 free adult passes!  ***The food is of course highly priced and not healthy so I brought in my own snacks and water bottles for my kiddos.  Instead of spending the cash on food you can use it for rides! Last year my parents took my oldest child to this zoo and went to Dillon's restaurant.  They were very impressed with the food as well as the cost.  They have a great happy hour and always run coupons in the paper so I'm excited to try this out on our next visit!"
_lydCNGXP4YSGnlOXnEOuQ,Romanelli's Deli & Bakery,Bakeries#Food#Delis#Sandwiches#Restaurants,DE8UVNCCpOE0vTAbGaMoeQ,Christina,1.21756E+12,5,2,5,462,318,4,3.88,56,33.5671173,-112.1333288,"10-inches of hard crust Italian bread stuffed with ham, capicolla, salami, mortadella (hold the pepperoni), provolone, hot peppers, lettuce, tomato, onion and Italian dressing. Heaven. Great deal at only $7.95! Waaay to much sandwich for one person for lunch. They have a lovely pastry case filled with Italian cookies, cannoli shells (and cannoli, but I prefer to make my own filling - viva Sambuca and chocolate chips!) and sfogliatelle. Aisles and aisles of canned, jarred, boxed and bagged Italian pantry essentials (and they're not covered in dust like some other places). Keep an eye on the prices. Some are fair - Polly-O brand is hard to come by in the Valley but others are practical extortion! ($20 for Illy espresso!!?)"
_lydCNGXP4YSGnlOXnEOuQ,Secret Pizza,Pizza#Restaurants,eq6lQI039SBLC6sHm3idGA,Lillian,1.20702E+12,1,1,1,151,8,5,3.64,10,36.11151943,-115.1748496,"This place is a hidden gem... literally hidden.  I'm not gonna go into too much detail, cuz I don't want too many tourists crowding the place and have it lose it's cool, speaky-easy-ness.  You'll just have to find it.  (Think of it as a fun game.)The pizza is frickin' awesome.  The crust is thin and perfect.  And for the price, including a drink, it's an amazing value for a quick bite, or for some late night gnoshing after some drinking.Don't think that you'll be able to go and gather around a table.  It's not a pizza parlour.  Stools.  Counter tops.  Pizza.  Beer.  Awesome."
_lydCNGXP4YSGnlOXnEOuQ,I Love Sushi,Sushi Bars#Restaurants,Pgp3gbOQaJIdyjqC9AOz6g,craig,1.265E+12,0,0,0,10,0,4,3.7,0,35.991237,-115.102641,"Old staple in the hood, great atmosphere. always high energy and hard to not run into someone you know every time. All the guys @ the sushi bar are fun and personable. good sushi great variety. Always finish with the oyster shooter."
_lydCNGXP4YSGnlOXnEOuQ,Pho Kim 88,Vietnamese#Restaurants,NjPSo2gRUNEsBfHYuoda9Q,Bernard,1.31217E+12,0,0,2,50,9,5,3.87,3,40.3606177,-80.0291028,"Personally, I think this is the best Asian restaurant in the South HIlls, with the exception of their sister restaurant, Saigon 88.  My family has enjoyed countless meals at the Route 88 location (Library Road) and we have never been disappointed.  The service has always been fast and friendly.  They serve the best fried rice I've ever tried, and that includes a lot of MUCH pricier places in Southern California.  The Royce's Roll is my favorite on the sushi/sashimi menu, and you can tell that the fish is very fresh and of the highest quality.  The food is very fairly priced, and you can save quite a bit by bringing your own bottle of wine or a couple of beers in a cooler, as BYOB is OK here."
_lydCNGXP4YSGnlOXnEOuQ,Zo��s Kitchen,Greek#American (New)#Restaurants,ZVu400Wt7VKU5SdKwUR9lA,Mommyofthree,1.36738E+12,0,0,0,6,0,5,3.67,0,33.500662,-111.92835,I love the steak roll ups with fresh fruit. Everyone is always so nice and place is always clean.  Wish there was one in the east valley!
_lydCNGXP4YSGnlOXnEOuQ,Harlow's Cafe,Burgers#Breakfast & Brunch#American (Traditional)#Restaurants,UI8iKvzhGn2qZCGIqtQqrQ,Jennifer,1.24115E+12,0,0,1,2469,123,4,3.93,83,33.4218047,-111.9533039,"Harlow's is the closest thing to an East Coast diner I have found in AZ.  The food was good and came out quick even though there is always a tremendous line.  We were able to snag two bar seats right when we walked up - very lucky!  The service is fast and friendly.  The decor is a hodge podge of everything, but somehow seems cool that it hasn't been changed in years!"
_lydCNGXP4YSGnlOXnEOuQ,KoMex Fusion,Korean#Asian Fusion#Mexican#Restaurants,H_SuH7uLiYahDMbNBB9kog,Joel,1.33058E+12,1,1,2,170,569,5,4.4,5,36.179939,-115.206417,"Believe all the hype , this is the real deal, to legit to quit, money in the bank, and your loan has been approved!   Get anything with Kim Chee and be in heaven.  I dont know how they thought this shtuff up, but its brilliant.  Perfect combo of Mex and Korean.  10star food, takeout for me, but amazing!    TOP PICK IN VEGAS FOR ME!!"
_lydCNGXP4YSGnlOXnEOuQ,Times Square Pizzeria,Italian#Pizza#Restaurants,rrWhi2TL0smrbihvavZxcg,Jenny,1.32539E+12,0,0,0,11,0,4,2.7,1,33.6839876,-112.1161771,Delicious!  Went here for dinner about a month ago with my husband and a good friend.  All of us enjoyed our meal immensely!  I had a delicious shrimp pasta with a creamy tomato sauce - loved that they split the shrimp in half - made it very easy to eat and ensured I had shrimp in every bite!  Perfect!  My husband had a chicken and sausage pasta dish - he especially loved the sausage and says he will order the sausage and peppers next time so he can have more sausage!  Our friend had chicken marsala - her go-to dish - and said it was really good.  We will definitely eat here again - can't wait to try more dishes!
_lydCNGXP4YSGnlOXnEOuQ,Forsaken Toys & Collectibles,"Hobby Shops#Comic Books#Books, Mags, Music & Video#Shopping#Toy Stores",Zv3Auj6cP6Q3U0Zo6Q6nUw,Ada,1.32539E+12,0,0,1,3,1,5,4,0,36.117899,-115.2622228,"Found my husbands FAVORITE comic series. Got an amazing deal. Found some cool collectibles for my son. Cool little shop, ""hidden treasure"", near Spring Valley High School. Stuart was very friendly and helpful in recommending some great new series."
SQbpBKyd68rFn9W0U31rrA,Nobu,Sushi Bars#Japanese#Restaurants,q_DrPmiLrHEpR_SQvQXELQ,Herman,1.15173E+12,0,0,0,45,3,5,4.11,3,36.10916361,-115.1534933,"Sushi heaven, simply put. You will be spoiled by the experience and will scrutinize every sushi restaurant post dining here.Located at the Hard Rock, I was fortunate enough to grab a spot at the sushi bar and partake in the hustle and bustle of the Japanese chefs' banter. Being at the bar allows you to receive great recs on unique dishes (i.e. snapper nigiri with special hot sauce, et al).For me, what sets Nobu apart is the freshness of the fish, and the perfect cut of fish paired with the perfect amount of rice. It's all about getting that balance right.In regards to vibes, Nobu is a place to be seen and the interior supports the Asian influence with contemporary.Be prepared for a long wait if you don't make reservations and remember, there's a premium to be paid for the Nobu brand and quality."
SQbpBKyd68rFn9W0U31rrA,Bouchon Bistro,Breakfast & Brunch#French#Restaurants,tFU2Js_nbIZOrnKfYJYBBg,Adrienne,1.17031E+12,5,5,6,1638,70,5,3.97,111,36.12229341,-115.1702789,"Landed in Vegas this morning & had heard such great things about Bouchon that I knew we HAD to give it a try Let's just say the Sourdough Waffle is what it's all about!!! Light & crispy Belgian Waffle that is super soft & moist on the inside; combined w/ fresh Nanners, Candied Walnuts & Tahitian Vanilla Bean Butter....w/ as much pure Maple Syrup as you want to drizzle Heaven!!! Paired w/ freshly squeezed OJ & it was a perfect late breakfast They also had these homemade Beignets that looked 2 die 4 but was too full after B-fast.....maybe tomorrow! Also grabbed a Dinner Menu (they said I could take it w/ me & I didn't even ask....awesome!) & they are offering a veggie Gnocchi paired w/ a veg fricassee that looks awful tasty So a BIG 5 Stars for a wonderful welcome to Vegas; for offering Veggie options in your list of entrees & an absolutely delightful service staff"
SQbpBKyd68rFn9W0U31rrA,Caf̩ Raymond,Cafes#Restaurants,nVyL22lcEZoUNoAMgfKOyQ,Joey,1.19389E+12,0,0,0,73,10,5,3.56,3,40.4517538,-79.9830149,"I wish I had found this place sooner so I could go more often before I moved away. Pamela's doesn't live up to it's hype. Cafe Raymond is a way better alternative.My wife and I tried the BLT croissant our first time here which is one of the most amazing sandwiches I've ever had. I don't even like mayonaise, but somehow it works great here. That's since the only thing I've eaten there. For the size it's a little pricey, but we're able to split it for breakfast, usually followed up by a snack at Peace, Love and Little Donuts."
SQbpBKyd68rFn9W0U31rrA,Mon Ami Gabi,Breakfast & Brunch#Steakhouses#French#Restaurants,4bEjOyTaDG24SY5TxsaUNQ,Nat,1.19916E+12,0,0,0,44,5,5,3.73,2,36.11295248,-115.1725885,"We had a great experience and enjoyed our moment here! Food, service, atmosphere..Other than that I was so impressed with their chef, ""Terry Lynch"", Executive Chef / Partner. Because I liked our special soup that was called ""Grape and Almond Gazpacho soup"" so much and asked our waitress about the ingredients. She came back and told me that chef Terry will send me the recipe. The next day I got an email from chef Terry who was so generous and treated his customer so well. It was my first time I ever got this kind of personal touch and i like it.I would definitely return next time when i visit Las Vegas."
SQbpBKyd68rFn9W0U31rrA,Local Breeze,Burgers#Breakfast & Brunch#American (Traditional)#Restaurants,GAPqG0WNBBidKeZTMpEZ-w,Staci,1.25705E+12,1,0,1,67,21,5,4.23,2,33.4549678,-112.0791022,"I meet a friend here for Saturday brunch. I never had heard of local breeze but the second I got here I couldn't believe I hadn't been here before. It is so cute!!! The patio and outside eating area is one of the best patio areas in Phoenix. To start with, we split a carafe of white wine sangria and it was perfect for a lazy saturday on the patio. I had the fire island eggs with the country potatoes. The country potatoes were really good. They were cooked perfect and had red and green peppers and just the right amount of purple onion. The fire island eggs had chicken with cream cheese and green chilis on top of there homemade pizza crust and then eggs on to of that! So decadent but very delicious. As if that wasn't enough deliciousness,  they bring you a homemade cookie with your check at the end. This place is great and I can't wait to go back for lunch or dinner."
SQbpBKyd68rFn9W0U31rrA,Charlotte Area Transportation System,Public Services & Government,Kfxy-W0kuZNyu4qyWtEvPg,Jennifer,1.29896E+12,1,1,1,1,1,4,4,0,35.2216108,-80.8396464,"Yelpers commenting on the Charlotte Area Transportation System, please visit the facebook group supporting expansion of Charlotte's Light Rail lines and installation of the Streetcar.  Link is below:https://www.facebook.com/pages/Charlotteans-for-the-Streetcar-and-Light-Rail-expansion/146636445353948?ref=ts"
SQbpBKyd68rFn9W0U31rrA,Designated Driver Limousine Service,Hotels & Travel#Limos#Transportation,nspETQJ7WoF3o8AYPeN3TQ,Carey,1.26232E+12,0,0,2,99,12,4,3.64,2,40.3923141,-80.0295509,"You want to go to a bar that requires a drive, but a good cab is hard to come by in Pittsburgh. Why not rent a limo? These guys show up on time, and are friendly no matter what state your friends are in. $5 per person in the city, anytime, with a minimum of $20 per ride. $7 if you want to go to the suburbs. The limos are clean. Just be sure to schedule well in advance. You'll need to be flexible about pick up and drop off times, as the demand outstrips their available drivers."
